Unnamed: 0,variable,file,level1,value1,level2,value2,level3,value3,level4,value4,level5,value5,code,size
905,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Credit card membership fees,820.0,not,not,not,not,820,0
906,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Direct or online dating services,930.0,not,not,not,not,930,0
907,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Fees for participating in sports such as golf, bowling, biking, football, or swimming",610.0,not,not,not,not,610,68908040
908,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Golf courses, country clubs, and other social organizations",800.0,not,not,not,not,800,4586233600
909,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Health clubs, fitness centers, swimming pools, weight loss centers or other sports and recreational organizations",830.0,not,not,not,not,830,194236600
910,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Online games or other internet entertainment sites,410.0,not,not,not,not,410,35305920
911,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Photo printing or processing,310.0,not,not,not,not,310,76387720
912,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Photographic film or disposable cameras,300.0,not,not,not,not,300,9193582800
913,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Purchased music files, CDs, or records",320.0,not,not,not,not,320,681736960
914,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Purchased video files, Blu-Ray discs, or DVDs",340.0,not,not,not,not,340,212169520
915,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Purchased video games, not including computer games",370.0,not,not,not,not,370,438386360
916,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Rented video files or DVDs,350.0,not,not,not,not,350,4069158800
917,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Rented video files or DVDs/Streaming video subscriptions,355.0,not,not,not,not,355,68850120
918,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Rented video games,380.0,not,not,not,not,380,294943840
919,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Season tickets to sporting events,600.0,not,not,not,not,600,4352944800
920,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Single copies of newspapers, magazines, or periodicals including digital",160.0,not,not,not,not,160,1899618560
921,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Sirius radio,700.0,not,not,not,not,700,2645269200
922,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Streaming video subscriptions,360.0,not,not,not,not,360,777559680
923,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Subscription music services such as Rhapsody or Pandora,330.0,not,not,not,not,330,487288560
924,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Subscriptions to newspapers, magazines, or periodicals including online subscriptions",150.0,not,not,not,not,150,9447657600
925,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Theater, concert, opera, or other musical series, season tickets.",500.0,not,not,not,not,500,7060092000
926,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Tickets to movies, parks, or museums",510.0,not,not,not,not,510,44939160
927,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Tickets to movies, parks, or museums",510.0,not,not,not,not,520,301643680
928,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Tickets to movies, parks, or museums",520.0,not,not,not,not,510,44939160
929,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Tickets to movies, parks, or museums",520.0,not,not,not,not,520,301643680
930,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Tickets to parks or museums,530.0,not,not,not,not,530,345532440
931,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Vacation clubs,950.0,not,not,not,not,950,379091800
932,UTILY,UTC,"Clothing, Fabric, and Acc",4,Clothing and Fabrics,2,Womens Clothing,34.0,Womens Combined expense (any item in section / part),900.0,not,not,900,0
933,UTILY,UTC,"Clothing, Fabric, and Acc",4,Clothing and Fabrics,2,Mens Clothing,34.0,Mens Combined expense (any item in section / part),900.0,not,not,900,0
934,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Cable TV, satellite service, or community antenna",290.0,not,not,not,not,290,0
935,UTILY,UTC,Property,494,Utilities and Services on Property,42,Coal,170.0,not,not,not,not,170,0
936,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electricity, gas, piped-in water, trash/garbage collection and sewage maintenance (100, 110, 200, 210, 220)",325.0,not,not,not,not,325,0
937,UTILY,UTC,Property,494,Utilities and Services on Property,42,Combined expenses (130-180),190.0,not,not,not,not,190,0
938,UTILY,UTC,Property,494,Utilities and Services on Property,42,Internet connection and other computer data services not already reported,300.0,not,not,not,not,300,0
939,UTILY,UTC,Property,494,Utilities and Services on Property,42,Kerosene,140.0,not,not,not,not,140,0
940,UTILY,UTC,Property,494,Utilities and Services on Property,42,Other Fuels,180.0,not,not,not,not,180,0
941,UTILY,UTC,Property,494,Utilities and Services on Property,42,Wood,160.0,not,not,not,not,160,0
942,UTILY,UTC,Property,494,Utilities and Services on Property,42,Combined expense (any item in section / part),900.0,not,not,not,not,900,0
943,UTILY,UTC,Health Care,3,Payments for Medical Expenses,50,Combined expense (any item in section / part),900.0,not,not,not,not,900,0
944,UTILY,UTC,Health Care,3,Reimbursements for Medical Expenses,50,Combined expense (any item in section / part),900.0,not,not,not,not,900,0
945,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electric/gas/water/sewage (100, 110, 200, 220)",315.0,not,not,not,not,315,0
946,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electric/gas/water/trash/sewage (100, 110, 200, 210, 220)",325.0,not,not,not,not,325,0
947,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electric/water/sewage (100, 200, 220)",310.0,not,not,not,not,310,0
948,UTILY,UTC,Property,494,Utilities and Services on Property,42,Piped-in water,200.0,not,not,not,not,200,0
949,UTILY,UTC,Property,494,Utilities and Services on Property,42,Sewage maintenance,220.0,not,not,not,not,220,0
950,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Trash/garbage/sewage (210, 220)",250.0,not,not,not,not,250,0
951,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Trash/garbage/water (200, 210)",240.0,not,not,not,not,240,0
952,UTILY,UTC,Property,494,Utilities and Services on Property,42,Trash/garbage/water/sewage (200-220),230.0,not,not,not,not,230,0
953,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Water/sewage (200, 220)",260.0,not,not,not,not,260,0
954,UTILY,UTC,Property,494,Utilities and Services on Property,42,Bottled or Tank Gas,150.0,not,not,not,not,150,0
955,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electric/gas/water/sewage (100, 110, 205)",315.0,not,not,not,not,315,0
956,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electric/gas/water/trash/sewage (100, 110, 205, 210)",325.0,not,not,not,not,325,0
957,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined electric/water/sewage (100, 205)",310.0,not,not,not,not,310,0
958,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Combined Expense (130, 150, 180)",190.0,not,not,not,not,190,0
959,UTILY,UTC,Property,494,Utilities and Services on Property,42,Electricity,100.0,not,not,not,not,100,0
960,UTILY,UTC,Property,494,Utilities and Services on Property,42,Fuel Oil,130.0,not,not,not,not,130,0
961,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Gas and Electricity (100, 110)",120.0,not,not,not,not,120,0
962,UTILY,UTC,Property,494,Utilities and Services on Property,42,Natural or utility gas,110.0,not,not,not,not,110,0
963,UTILY,UTC,Property,494,Utilities and Services on Property,42,Other fuels including wood,180.0,not,not,not,not,180,0
964,UTILY,UTC,Property,494,Utilities and Services on Property,42,Piped-in water and sewerage maintenance,205.0,not,not,not,not,205,0
965,UTILY,UTC,Property,494,Utilities and Services on Property,42,Septic tank cleaning,280.0,not,not,not,not,280,0
966,UTILY,UTC,Property,494,Utilities and Services on Property,42,Trash/garbage collection,210.0,not,not,not,not,210,0
967,UTILY,UTC,Property,494,Utilities and Services on Property,42,"Trash/garbage/water/sewage (205, 210)",230.0,not,not,not,not,230,0
968,UTILY,UTC,Property,494,Utilities and Services on Property,42,Water softening,270.0,not,not,not,not,270,0
969,UTLPTYPE,UTC,Property,494,Utilities and Services on Property,42,Property not owned or rented by CU,5.0,not,not,not,not,5,0
970,UTLPTYPE,UTC,Property,494,Utilities and Services on Property,42,Rented sample unit or other rental unit,4.0,not,not,not,not,4,0
971,UTLPTYPE,UTC,Property,494,Utilities and Services on Property,42,Rented Vacation Property,6.0,not,not,not,not,6,0
972,UTLPTYPE,UTC,Property,494,Utilities and Services on Property,42,The sample unit or A home occupied by CU members last 3+ months but not at present,1.0,not,not,not,not,1,0
973,UTLPTYPE,UTC,Other,4,Insurance other Than Health,12,The sample unit or A home occupied by CU members last 3+ months but not at present,1.0,not,not,not,not,1,0
974,UTLPTYPE,UTC,Property,494,Utilities and Services on Property,42,Unimproved land or Other property (as of last quarter),3.0,not,not,not,not,3,0
975,UTLPTYPE,UTC,Other,4,Insurance other Than Health,12,Unimproved land or Other property (as of last quarter),3.0,not,not,not,not,3,0
976,UTLPTYPE,UTC,Property,494,Utilities and Services on Property,42,Vacation home or recreational property,2.0,not,not,not,not,2,0
977,UTLPTYPE,UTC,Other,4,Insurance other Than Health,12,Vacation home or recreational property,2.0,not,not,not,not,2,0
978,INTSERV,UTI,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Online games or other internet entertainment sites,410.0,not,not,not,not,500,0
1033,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,Combined expenses (400 - 420),430.0,not,not,not,not,430,66933800
1034,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,Combined expenses (400 - 425),430.0,not,not,not,not,430,66933800
1035,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,Local vehicle registration,425.0,not,not,not,not,425,63022400
1036,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,Personal property taxes for vehicles,405.0,not,not,not,not,405,124027200
1037,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,State vehicle registration,415.0,not,not,not,not,415,64311720
1038,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,Vehicle inspection,410.0,not,not,not,not,410,15138840
1039,VOPREGY,VLR,Vehicles,5,Vehicle Expenses - Licensing,8,Vehicle registration,420.0,not,not,not,not,420,133591920
